name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,networkKeys,sex,establishmentMeans,continent,institutionKey,associatedOccurrences,institutionID,dynamicProperties,county,identificationVerificationStatus,eventRemarks,language,type,preparations,locationAccordingTo,locationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,locality,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,collectionID,georeferenceSources,taxonConceptID,associatedSequences,verbatimCoordinateSystem
"Panthera uncia (Schreber, 1775)",78.169828,33.541768,cdround,gbif,1837744056,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:46.995+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2018-03-31T12:37:22,133224,Jammu and Kashmir,2015,5,6,2015-05-06,2021-03-01T00:08:51.000+00:00,2021-12-08T04:57:46.995+00:00,https://www.inaturalist.org/observations/10524306,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,cnarraway,10524306,cnarraway,Coordinate uncertainty increased to 133224m to protect threatened taxon,2015/05/06 7:09 PM UTC,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",1837744056,https://www.inaturalist.org/observations/10524306,74831,10524306,cnarraway,iNaturalist,NA,cnarraway,23386307,Adult,Lobzang Visuddha Wildlife and Bird Club of Ladakh,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-111.815929,40.74976,"cdround,colmano,inmafu",gbif,3356333466,"Panthera uncia (Schreber, 1775)",1da75725-1eb5-4e17-b586-ffad7b783987,fd70f580-4ce2-11db-b80e-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-19T21:19:22.912+00:00,2021-12-19T21:19:47.031+00:00,15,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2014-12-31T00:00:00,433,Utah,2014,1,1,2014-01-01,2021-01-22T10:33:00.026+00:00,2021-12-19T21:19:47.031+00:00,http://arctos.database.museum/guid/BYU:Mamm:39574,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/BYU:Mamm:39574?seid=4802679,NA,NA,died in 2014,NA,http://arctos.database.museum/collection/BYU:Mamm,"Hogle Zoo, Salt Lake City, Utah",3356333466,http://arctos.database.museum/guid/BYU:Mamm:39574?seid=4802679,NA,BYU:Mamm:39574,Collector(s): Duke S. Rogers; Preparator(s): Duke S. Rogers,BYU,2014-01-01/2014-12-31,Duke S. Rogers,NA,NA,Donated to BYU in 2014,,FEMALE,MANAGED,NORTH_AMERICA,0cfc95dc-3461-40d0-9bcf-84e1a75a9fee,NA,BYU,sex=female,Salt Lake County,features,NA,en,PhysicalObject,NA,Brittany Bush,NA,2012-02-26 00:00:00,"North America, United States, Utah, Salt Lake County",ICZN,Brittany Bush,not recorded,unverified,NA,"Hogle Zoo, Salt Lake City",NA,http://arctos.database.museum/guid/BYU:Mamm:39574,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2014-12-31"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""Duke S. Rogers"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",230,GPS,NA,NA,decimal degrees
"Panthera uncia (Schreber, 1775)",91.089996,50.369999,gass84,gbif,3351041343,"Panthera uncia (Schreber, 1775)",d8cd16ba-bb74-4420-821e-083f2bac17c2,ada9d123-ddb4-467d-8891-806ea8d94230,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2021-11-22T15:29:19.146+00:00,2021-12-02T15:35:06.916+00:00,1,fbca90e3-8aed-48b1-84e3-369afbd000ce,MATERIAL_SAMPLE,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,NA,NA,NA,2014,8,20,2014-08-20,NA,2021-12-02T15:35:06.916+00:00,https://www.ebi.ac.uk/ena/browser/view/KU527901,http://creativecommons.org/licenses/by/4.0/legalcode,TRUE,WGS84,Mammalia,MN,Mongolia,NA,KU527901,NA,NA,NA,NA,NA,NA,3351041343,KU527901,ASV:170dd9f11fdce6efb524e03a6b17c365,NA,Bayarlkhagva Damdin,NA,NA,Shar Setev,NA,NA,"Panthera uncia haplotype MGL-11 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial.",,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:29064,https://www.ebi.ac.uk/ena/browser/api/embl/KU527901,NA
"Panthera uncia (Schreber, 1775)",-111.815929,40.74976,"cdround,colmano,inmafu",gbif,3356352774,"Panthera uncia (Schreber, 1775)",1da75725-1eb5-4e17-b586-ffad7b783987,fd70f580-4ce2-11db-b80e-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-19T21:19:22.912+00:00,2021-12-19T21:19:49.378+00:00,15,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2014-09-01T00:00:00,433,Utah,2014,9,1,2014-09-01,2021-01-23T20:22:00.008+00:00,2021-12-19T21:19:49.378+00:00,http://arctos.database.museum/guid/BYU:Mamm:38925,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/BYU:Mamm:38925?seid=4801302,NA,NA,1-Sep-14,NA,http://arctos.database.museum/collection/BYU:Mamm,"Hoogle Zoo, Salt Lake City, Utah",3356352774,http://arctos.database.museum/guid/BYU:Mamm:38925?seid=4801302,NA,BYU:Mamm:38925,Collector(s): unknown; Preparator(s): unknown,BYU,2014-09-01,unknown,NA,NA,donated zoo specimen,,NA,MANAGED,NORTH_AMERICA,0cfc95dc-3461-40d0-9bcf-84e1a75a9fee,NA,BYU,sex=unknown,Salt Lake County,features,NA,en,PhysicalObject,NA,Duke S. Rogers,NA,2018-11-13 00:00:00,"North America, United States, Utah, Salt Lake County",ICZN,Duke S. Rogers,not recorded,unverified,244,"Hoogle Zoo, Salt Lake City",NA,http://arctos.database.museum/guid/BYU:Mamm:38925,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""2014-09-01"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""unknown"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",230,GPS,NA,NA,decimal degrees
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125631318,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.106+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2013,1,28,2013-01-28,2021-11-19T13:33:10.518+00:00,2021-12-22T01:02:30.106+00:00,http://arctos.database.museum/guid/MSB:Mamm:334699,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334699?seid=5066330,NA,NA,1/28/2013,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125631318,http://arctos.database.museum/guid/MSB:Mamm:334699?seid=5066330,NA,MSB:Mamm:334699,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2013-01-28,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN NGB11-00696,MSB,sex=male;numeric age=9 years,Bernalillo County,relationship,Birth location: Albuquerque Biological Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,28,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M11014, GAN=NGB11-00696, other identifier=Kiran",http://arctos.database.museum/guid/MSB:Mamm:334699,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125636342,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:30.607+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2013,1,28,2013-01-28,2021-11-19T13:33:10.518+00:00,2021-12-22T01:02:30.607+00:00,http://arctos.database.museum/guid/MSB:Mamm:334698,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334698?seid=5066329,NA,NA,1/28/2013,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125636342,http://arctos.database.museum/guid/MSB:Mamm:334698?seid=5066329,NA,MSB:Mamm:334698,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2013-01-28,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN NGB11-00696,MSB,sex=male;numeric age=9 years,Bernalillo County,relationship,Birth location: Albuquerque Biological Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,28,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M11014, GAN=NGB11-00696, other identifier=Kiran",http://arctos.database.museum/guid/MSB:Mamm:334698,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125641313,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:52.839+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2013,1,28,2013-01-28,2021-11-19T13:33:10.518+00:00,2021-12-22T01:02:52.839+00:00,http://arctos.database.museum/guid/MSB:Mamm:334702,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334702?seid=5066333,NA,NA,1/28/2013,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125641313,http://arctos.database.museum/guid/MSB:Mamm:334702?seid=5066333,NA,MSB:Mamm:334702,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2013-01-28,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN NGB11-00696,MSB,sex=male;numeric age=9 years,Bernalillo County,relationship,Birth location: Albuquerque Biological Park,en,PhysicalObject,serum,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,28,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M11014, GAN=NGB11-00696, other identifier=Kiran",http://arctos.database.museum/guid/MSB:Mamm:334702,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",-106.663485,35.078382,"gass84,colmano,inmafu",gbif,3125642357,"Panthera uncia (Schreber, 1775)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:52.473+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2021-05-02T00:00:00,500,New Mexico,2013,1,28,2013-01-28,2021-10-26T17:43:57.919+00:00,2021-12-22T01:02:52.473+00:00,http://arctos.database.museum/guid/MSB:Mamm:334591,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:334591?seid=5066221,NA,NA,1/28/2013,NA,http://arctos.database.museum/collection/MSB:Mamm,"Albuquerque BioPark Zoo, Albuquerque",3125642357,http://arctos.database.museum/guid/MSB:Mamm:334591?seid=5066221,NA,MSB:Mamm:334591,"Collector(s): ABQ BioPark; Preparator(s): Museum of Southwestern Biology, Division of Genomic Resources",MSB,2013-01-28,ABQ BioPark,NA,NA,NA,,MALE,MANAGED,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,(same individual as) GAN NGB11-00696,MSB,sex=male;numeric age=9 years,Bernalillo County,relationship,Birth location: Albuquerque Biological Park,en,PhysicalObject,blood,Serina S. Brady,RIO GRAND,2021-05-02 00:00:00,"North America, United States, New Mexico, Bernalillo County",ICZN,Serina S. Brady,not recorded,accepted,28,"Albuquerque BioPark Zoo, Albuquerque","Albuquerque Biopark Zoo Local ID=M11014, GAN=NGB11-00696, other identifier=Kiran",http://arctos.database.museum/guid/MSB:Mamm:334591,"[{""scientific_name"":""Panthera uncia"",""nature_of_id"":""relationship"",""accepted_id_fg"":1,""made_date"":""2021-05-02"",""short_citation"":null,""publication_id"":null,""identification_remarks"":null,""idby"":""ABQ BioPark"",""concept_label"":null}]",A,blood sample,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Felidae, Panthera,",14,Google Earth,NA,NA,NA
"Panthera uncia (Schreber, 1775)",78.12711,33.490784,cdround,gbif,1837744069,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:50.890+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2018-03-31T12:37:31,133224,Jammu and Kashmir,2013,2,15,2013-02-15,2021-03-01T00:05:49.000+00:00,2021-12-08T04:57:50.890+00:00,https://www.inaturalist.org/observations/10524329,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,cnarraway,10524329,cnarraway,Coordinate uncertainty increased to 133224m to protect threatened taxon,2013/02/15 12:05 PM UTC,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",1837744069,https://www.inaturalist.org/observations/10524329,74831,10524329,cnarraway,iNaturalist,12:05:00Z,cnarraway,23386331,Adult,Lobzang Visuddha Wildlife and Bird Club of Ladakh,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.426936,34.068824,cdround,gbif,2451750076,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:58:50.227+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2019-11-07T16:43:34,28874,Jammu and Kashmir,2013,2,14,2013-02-14,2021-07-29T00:29:59.000+00:00,2021-12-08T04:58:50.227+00:00,https://www.inaturalist.org/observations/35413651,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,Paul G. Schrijvershof,35413651,paulschrijvershof,Coordinate uncertainty increased to 28874m to protect threatened taxon,2013/02/14 11:32 AM CET,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",2451750076,https://www.inaturalist.org/observations/35413651,74831,35413651,Paul G. Schrijvershof,iNaturalist,10:32:00Z,Paul G. Schrijvershof,77031655,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.508477,34.063038,cdround,gbif,2451750831,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:53:41.880+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2019-11-07T17:23:35,28874,Jammu and Kashmir,2013,2,15,2013-02-15,2021-03-04T14:13:21.000+00:00,2021-12-08T05:53:41.880+00:00,https://www.inaturalist.org/observations/35415152,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,Paul G. Schrijvershof,35415152,paulschrijvershof,Coordinate uncertainty increased to 28874m to protect threatened taxon,2013/02/15 7:32 AM CET,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",2451750831,https://www.inaturalist.org/observations/35415152,74831,35415152,Paul G. Schrijvershof,iNaturalist,06:32:00Z,Paul G. Schrijvershof,77035099,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.582434,34.069729,cdround,gbif,2596376407,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:47:11.410+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-03-27T20:43:22,28874,Jammu and Kashmir,2013,2,28,2013-02-28,2021-03-01T00:03:48.000+00:00,2021-12-08T05:47:11.410+00:00,https://www.inaturalist.org/observations/40838630,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,janconl,40838630,janconl,Coordinate uncertainty increased to 28874m to protect threatened taxon,2013-02-28,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",2596376407,https://www.inaturalist.org/observations/40838630,74831,40838630,janconl,iNaturalist,NA,janconl,92324589,NA,great sighting,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panthera uncia (Schreber, 1775)",77.3693,34.051432,cdround,gbif,2596337406,"Panthera uncia (Schreber, 1775)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:59:38.254+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5787213,1,44,359,732,9703,2435237,2435238,2435238,"Uncia uncia (Schreber, 1775)",Animalia,Chordata,Carnivora,Felidae,Uncia,Uncia uncia,Panthera,uncia,SPECIES,SYNONYM,VU,2020-03-27T20:44:43,28874,Jammu and Kashmir,2013,3,2,2013-03-02,2021-03-01T00:03:43.000+00:00,2021-12-08T04:59:38.254+00:00,https://www.inaturalist.org/observations/40838742,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,IN,India,janconl,40838742,janconl,Coordinate uncertainty increased to 28874m to protect threatened taxon,2013-03-02,iNaturalist research-grade observations,Observations,"Leh (Ladakh), IN-JK, IN",2596337406,https://www.inaturalist.org/observations/40838742,74831,40838742,janconl,iNaturalist,NA,janconl,92324805,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
